0,0,0.00,223.88,282.09,149.12,1,-1,-1,-1
0,1,769.66,169.08,73.67,128.18,1,-1,-1,-1
0,4,656.07,166.37,22.33,63.59,1,-1,-1,-1
1,0,0.00,224.09,268.18,148.91,1,-1,-1,-1
1,1,769.29,168.20,66.15,127.48,1,-1,-1,-1
1,4,656.03,165.61,20.98,63.53,1,-1,-1,-1
2,0,0.00,228.07,252.92,144.93,1,-1,-1,-1
2,1,769.03,167.34,59.00,126.78,1,-1,-1,-1
2,4,655.94,165.45,19.67,63.47,1,-1,-1,-1
3,0,0.00,230.62,236.10,142.38,1,-1,-1,-1
3,1,767.72,166.48,55.85,126.09,1,-1,-1,-1
3,4,654.02,164.75,22.57,63.41,1,-1,-1,-1
4,0,0.00,232.37,217.50,140.63,1,-1,-1,-1
4,1,766.49,165.64,53.00,125.41,1,-1,-1,-1
4,4,651.96,162.26,25.50,63.34,1,-1,-1,-1
5,0,0.00,235.92,196.79,137.08,1,-1,-1,-1
5,1,762.24,164.80,50.37,124.74,1,-1,-1,-1
5,4,646.08,161.55,26.23,63.28,1,-1,-1,-1
6,0,0.00,240.82,173.60,132.18,1,-1,-1,-1
6,1,760.08,164.47,48.00,123.86,1,-1,-1,-1
6,4,641.51,160.36,27.00,63.12,1,-1,-1,-1
7,0,0.00,245.66,147.46,127.34,1,-1,-1,-1
7,1,758.71,164.14,56.48,122.99,1,-1,-1,-1
7,4,643.81,159.63,23.79,62.96,1,-1,-1,-1
8,1,757.43,163.82,65.33,122.14,1,-1,-1,-1
8,4,646.23,158.76,20.67,62.80,1,-1,-1,-1
9,1,757.25,163.50,64.41,121.30,1,-1,-1,-1
9,4,647.17,159.50,25.55,62.64,1,-1,-1,-1
10,1,757.32,163.19,64.00,120.47,1,-1,-1,-1
10,4,648.11,159.42,30.50,62.48,1,-1,-1,-1
11,1,757.01,162.37,58.32,119.45,1,-1,-1,-1
11,4,652.44,159.07,23.20,62.33,1,-1,-1,-1
12,1,756.90,161.57,53.33,118.45,1,-1,-1,-1
12,4,656.62,156.86,16.00,62.17,1,-1,-1,-1
13,1,756.85,160.78,52.54,117.46,1,-1,-1,-1
13,4,658.32,155.88,18.81,62.01,1,-1,-1,-1
14,1,756.91,160.00,52.33,116.49,1,-1,-1,-1
14,4,660.30,156.54,21.67,61.86,1,-1,-1,-1
15,1,756.92,159.24,48.38,115.54,1,-1,-1,-1
15,4,660.16,157.31,19.30,61.71,1,-1,-1,-1
16,1,759.90,158.65,45.00,114.73,1,-1,-1,-1
16,4,662.62,156.68,17.00,61.67,1,-1,-1,-1
17,1,755.77,158.07,46.51,113.92,1,-1,-1,-1
17,4,661.54,157.38,24.75,61.63,1,-1,-1,-1
18,1,751.59,157.49,48.33,113.13,1,-1,-1,-1
18,4,660.57,156.18,32.50,61.60,1,-1,-1,-1
19,1,758.72,156.93,47.33,112.35,1,-1,-1,-1
19,4,667.64,155.10,27.58,61.56,1,-1,-1,-1
20,1,766.03,156.37,46.67,111.58,1,-1,-1,-1
20,4,674.82,154.23,22.67,61.53,1,-1,-1,-1
21,1,769.43,156.39,50.17,111.35,1,-1,-1,-1
21,4,677.81,153.62,23.33,61.49,1,-1,-1,-1
22,1,772.93,156.40,53.67,111.12,1,-1,-1,-1
22,4,680.90,152.54,24.00,61.46,1,-1,-1,-1
23,1,778.78,156.42,51.01,110.90,1,-1,-1,-1
23,3,547.27,156.67,27.52,22.99,1,-1,-1,-1
23,4,684.39,152.39,24.50,61.43,1,-1,-1,-1
24,1,784.75,156.44,48.33,110.67,1,-1,-1,-1
24,3,550.55,156.78,27.83,23.26,1,-1,-1,-1
24,4,687.98,153.17,25.00,61.39,1,-1,-1,-1
25,1,789.72,156.46,47.34,110.44,1,-1,-1,-1
25,3,553.91,156.90,28.14,23.54,1,-1,-1,-1
25,4,694.01,155.75,21.33,61.35,1,-1,-1,-1
26,1,794.01,156.08,46.33,110.60,1,-1,-1,-1
26,3,557.34,157.01,28.46,23.82,1,-1,-1,-1
26,4,700.41,153.25,17.67,61.50,1,-1,-1,-1
27,1,795.87,155.70,48.74,110.75,1,-1,-1,-1
27,3,560.86,157.13,28.77,24.11,1,-1,-1,-1
27,4,702.97,153.69,17.61,61.64,1,-1,-1,-1
28,1,797.79,155.31,51.00,110.91,1,-1,-1,-1
28,3,563.07,157.27,29.20,24.41,1,-1,-1,-1
28,4,705.25,153.81,17.50,61.79,1,-1,-1,-1
29,1,803.01,154.93,50.75,111.07,1,-1,-1,-1
29,3,565.33,157.41,29.64,24.72,1,-1,-1,-1
29,4,702.18,153.10,18.03,61.93,1,-1,-1,-1
30,1,808.13,154.54,50.33,111.23,1,-1,-1,-1
30,3,567.66,157.56,30.08,25.03,1,-1,-1,-1
30,4,698.98,152.17,18.50,62.08,1,-1,-1,-1
31,1,816.05,154.63,51.68,112.33,1,-1,-1,-1
31,3,570.04,157.70,30.53,25.35,1,-1,-1,-1
