0,0,915.24,138.83,33.00,65.02,1,-1,-1,-1
1,0,939.22,139.28,35.22,69.70,1,-1,-1,-1
2,0,964.76,136.60,34.00,75.15,1,-1,-1,-1
2,1,749.34,155.83,56.64,19.70,1,-1,-1,-1
3,0,997.68,133.47,33.60,81.54,1,-1,-1,-1
3,1,752.20,155.12,57.92,20.13,1,-1,-1,-1
3,2,561.66,167.72,19.72,15.71,1,-1,-1,-1
4,0,1035.35,129.76,29.00,89.11,1,-1,-1,-1
4,1,755.18,154.39,59.27,20.57,1,-1,-1,-1
4,2,561.45,167.58,20.02,15.96,1,-1,-1,-1
5,0,1082.26,125.28,31.47,98.23,1,-1,-1,-1
5,1,758.29,153.61,60.67,21.03,1,-1,-1,-1
5,2,561.23,167.44,20.33,16.23,1,-1,-1,-1
6,0,1134.39,119.77,29.50,109.52,1,-1,-1,-1
6,1,761.53,152.81,62.14,21.52,1,-1,-1,-1
6,2,560.16,166.07,20.72,16.52,1,-1,-1,-1
7,0,1184.38,114.79,38.62,120.31,1,-1,-1,-1
7,1,764.92,151.97,63.69,22.03,1,-1,-1,-1
7,2,559.05,164.65,21.12,16.82,1,-1,-1,-1
7,24,625.88,162.96,14.61,17.93,1,-1,-1,-1
8,1,768.45,151.64,65.30,22.54,1,-1,-1,-1
8,2,557.89,163.18,21.54,17.14,1,-1,-1,-1
8,24,624.62,163.05,6.67,18.23,1,-1,-1,-1
9,1,772.15,151.29,67.00,23.08,1,-1,-1,-1
9,2,555.76,165.18,22.03,17.46,1,-1,-1,-1
9,24,624.28,163.14,7.72,18.53,1,-1,-1,-1
10,1,776.02,150.93,68.79,23.64,1,-1,-1,-1
10,2,554.13,162.81,22.56,17.84,1,-1,-1,-1
10,24,624.06,161.13,8.67,18.84,1,-1,-1,-1
11,1,780.08,150.55,70.67,24.24,1,-1,-1,-1
11,2,552.43,160.33,23.11,18.24,1,-1,-1,-1
11,24,624.23,159.05,7.16,19.16,1,-1,-1,-1
12,1,784.34,150.15,72.66,24.86,1,-1,-1,-1
12,2,550.79,161.12,23.64,18.61,1,-1,-1,-1
12,24,624.37,158.21,5.50,19.51,1,-1,-1,-1
13,1,788.83,149.73,74.76,25.51,1,-1,-1,-1
13,2,550.03,162.89,24.12,18.99,1,-1,-1,-1
13,24,623.60,160.86,6.80,19.90,1,-1,-1,-1
13,25,473.84,167.39,16.41,21.70,1,-1,-1,-1
14,1,793.55,149.29,76.98,26.21,1,-1,-1,-1
14,2,549.24,164.73,24.63,19.39,1,-1,-1,-1
14,24,622.50,162.61,8.00,20.28,1,-1,-1,-1
14,25,475.29,167.99,9.67,22.12,1,-1,-1,-1
15,1,798.53,148.82,79.34,26.93,1,-1,-1,-1
15,2,548.22,164.16,25.17,19.81,1,-1,-1,-1
15,24,616.88,162.47,7.32,20.66,1,-1,-1,-1
15,25,474.19,168.61,10.26,22.55,1,-1,-1,-1
16,1,803.79,148.32,81.85,27.71,1,-1,-1,-1
16,2,546.73,164.24,25.76,20.24,1,-1,-1,-1
16,24,611.27,162.12,6.50,21.07,1,-1,-1,-1
16,25,470.92,167.43,10.67,22.99,1,-1,-1,-1
17,1,809.35,147.80,84.52,28.52,1,-1,-1,-1
17,2,545.18,164.32,26.37,20.68,1,-1,-1,-1
17,24,612.66,161.75,7.48,21.50,1,-1,-1,-1
17,25,472.50,167.51,10.61,23.44,1,-1,-1,-1
18,1,815.24,147.24,87.36,29.39,1,-1,-1,-1
18,2,543.56,164.41,27.02,21.15,1,-1,-1,-1
18,24,613.47,162.60,8.33,21.93,1,-1,-1,-1
18,25,473.86,167.59,10.33,23.91,1,-1,-1,-1
19,1,821.50,146.64,90.40,30.31,1,-1,-1,-1
19,2,541.87,165.66,27.70,21.64,1,-1,-1,-1
19,24,608.50,163.48,10.58,22.38,1,-1,-1,-1
19,25,469.85,168.95,9.61,24.40,1,-1,-1,-1
