0,670,0.41,190.24,196.88,116.56,1,-1,-1,-1
0,671,685.02,190.42,107.59,89.51,1,-1,-1,-1
0,672,285.47,178.24,83.81,56.79,1,-1,-1,-1
0,673,349.49,182.18,127.39,84.75,1,-1,-1,-1
0,674,583.04,176.02,35.03,31.08,1,-1,-1,-1
0,675,464.52,178.22,60.05,48.73,1,-1,-1,-1
0,676,662.07,180.20,59.47,47.37,1,-1,-1,-1
1,670,-5.05,190.53,201.32,119.34,1,-1,-1,-1
1,671,687.76,190.36,108.56,90.31,1,-1,-1,-1
1,672,281.13,178.16,85.39,57.87,1,-1,-1,-1
1,673,346.06,181.40,130.17,86.60,1,-1,-1,-1
1,674,582.76,175.80,34.68,30.77,1,-1,-1,-1
1,675,463.91,178.07,60.13,48.82,1,-1,-1,-1
1,676,661.83,180.05,60.04,47.83,1,-1,-1,-1
2,670,-10.30,190.55,204.97,121.92,1,-1,-1,-1
2,671,691.35,190.23,107.95,89.77,1,-1,-1,-1
2,672,276.74,177.83,87.07,59.02,1,-1,-1,-1
2,673,342.43,181.56,131.19,87.26,1,-1,-1,-1
2,674,582.61,175.75,34.39,30.53,1,-1,-1,-1
2,675,463.28,177.77,60.51,49.12,1,-1,-1,-1
2,676,661.67,179.58,60.39,48.12,1,-1,-1,-1
3,670,-16.14,190.97,208.39,124.76,1,-1,-1,-1
3,671,694.16,190.37,109.91,91.40,1,-1,-1,-1
3,672,271.20,177.89,88.86,60.28,1,-1,-1,-1
3,673,338.40,181.86,132.94,88.36,1,-1,-1,-1
3,674,582.57,176.03,34.21,30.38,1,-1,-1,-1
3,675,462.63,178.12,60.15,48.81,1,-1,-1,-1
3,676,661.76,179.97,60.26,48.02,1,-1,-1,-1
4,670,-20.08,191.79,208.43,125.97,1,-1,-1,-1
4,671,696.63,190.47,110.81,92.09,1,-1,-1,-1
4,672,266.42,178.01,89.93,61.00,1,-1,-1,-1
4,673,334.99,182.27,134.25,89.13,1,-1,-1,-1
4,674,582.41,176.31,33.99,30.19,1,-1,-1,-1
4,675,461.94,178.38,60.15,48.78,1,-1,-1,-1
