0,110,746.06,158.36,38.70,120.23,1,-1,-1,-1
0,111,793.72,166.10,36.69,106.53,1,-1,-1,-1
0,112,446.03,161.22,34.90,92.71,1,-1,-1,-1
0,113,962.32,183.13,103.39,40.36,1,-1,-1,-1
0,114,213.25,155.06,26.55,64.28,1,-1,-1,-1
0,115,1054.90,184.90,100.72,40.18,1,-1,-1,-1
0,116,278.93,158.60,28.19,70.38,1,-1,-1,-1
0,117,317.33,162.32,24.81,65.00,1,-1,-1,-1
0,118,600.74,172.06,37.19,30.33,1,-1,-1,-1
0,119,1134.90,186.60,87.03,38.41,1,-1,-1,-1
1,110,749.61,159.82,38.75,120.09,1,-1,-1,-1
1,111,797.29,164.30,37.47,108.80,1,-1,-1,-1
1,112,453.43,161.01,35.17,93.31,1,-1,-1,-1
1,113,962.45,183.30,102.90,40.17,1,-1,-1,-1
1,114,213.12,154.56,26.78,64.84,1,-1,-1,-1
1,115,1054.90,184.93,100.47,40.07,1,-1,-1,-1
1,116,279.34,159.84,27.52,68.72,1,-1,-1,-1
1,117,316.60,162.42,26.68,70.01,1,-1,-1,-1
1,118,600.91,172.21,37.53,30.60,1,-1,-1,-1
1,119,1134.62,186.51,87.23,38.49,1,-1,-1,-1
2,110,754.52,160.78,39.02,120.33,1,-1,-1,-1
2,111,801.76,166.38,37.47,108.52,1,-1,-1,-1
2,112,460.05,161.64,35.53,93.80,1,-1,-1,-1
2,113,962.73,183.40,102.31,39.93,1,-1,-1,-1
2,114,213.00,153.91,27.21,65.94,1,-1,-1,-1
2,115,1055.04,184.94,100.46,40.07,1,-1,-1,-1
2,116,279.63,160.03,27.88,69.77,1,-1,-1,-1
2,118,600.43,171.99,37.78,30.81,1,-1,-1,-1
2,119,1134.61,186.53,87.01,38.40,1,-1,-1,-1
2,132,245.24,159.60,22.42,60.44,1,-1,-1,-1
3,110,759.01,159.75,40.06,123.13,1,-1,-1,-1
3,111,806.68,167.11,38.23,110.20,1,-1,-1,-1
3,112,465.14,162.64,35.90,93.75,1,-1,-1,-1
3,113,962.69,183.31,102.63,40.05,1,-1,-1,-1
3,114,213.15,153.68,27.74,67.39,1,-1,-1,-1
3,115,1054.90,184.95,100.47,40.06,1,-1,-1,-1
3,118,600.61,172.09,37.51,30.59,1,-1,-1,-1
3,119,1134.72,186.58,86.97,38.38,1,-1,-1,-1
4,110,765.64,158.03,40.59,125.10,1,-1,-1,-1
4,111,810.49,167.60,38.60,110.89,1,-1,-1,-1
4,112,469.47,161.54,36.84,95.39,1,-1,-1,-1
4,113,962.91,183.42,102.13,39.83,1,-1,-1,-1
4,114,212.96,154.28,27.50,67.03,1,-1,-1,-1
4,115,1055.06,184.96,100.43,40.05,1,-1,-1,-1
4,118,600.88,172.09,37.48,30.56,1,-1,-1,-1
4,119,1135.06,186.58,86.89,38.35,1,-1,-1,-1
4,117,321.07,163.30,24.54,64.30,1,-1,-1,-1
4,132,244.80,160.18,22.37,60.48,1,-1,-1,-1
5,110,773.80,157.26,40.72,126.14,1,-1,-1,-1
5,111,817.26,166.95,38.57,111.44,1,-1,-1,-1
5,112,473.87,160.38,37.10,96.30,1,-1,-1,-1
5,113,962.80,183.35,102.17,39.83,1,-1,-1,-1
5,114,212.68,155.39,27.14,66.59,1,-1,-1,-1
5,115,1054.70,184.92,100.75,40.16,1,-1,-1,-1
5,118,600.72,172.09,37.39,30.46,1,-1,-1,-1
5,119,1134.88,186.52,87.06,38.43,1,-1,-1,-1
5,117,321.86,163.06,25.21,66.24,1,-1,-1,-1
5,116,286.87,159.99,23.41,58.97,1,-1,-1,-1
6,110,781.07,156.48,41.27,127.77,1,-1,-1,-1
6,111,824.75,165.69,38.83,112.98,1,-1,-1,-1
6,112,478.56,159.35,37.22,97.05,1,-1,-1,-1
6,113,962.61,183.31,102.46,39.94,1,-1,-1,-1
6,115,1054.95,184.94,100.53,40.07,1,-1,-1,-1
6,118,601.05,172.18,36.82,29.98,1,-1,-1,-1
6,119,1134.81,186.59,86.64,38.26,1,-1,-1,-1
6,117,323.71,162.13,25.76,67.93,1,-1,-1,-1
6,116,286.28,160.40,26.35,66.94,1,-1,-1,-1
7,110,787.81,157.15,42.29,128.37,1,-1,-1,-1
7,111,831.60,164.87,39.34,114.57,1,-1,-1,-1
7,112,484.77,160.04,37.88,97.65,1,-1,-1,-1
7,113,962.47,183.31,102.70,40.03,1,-1,-1,-1
7,115,1054.84,184.94,100.51,40.03,1,-1,-1,-1
7,118,601.41,172.28,36.73,29.92,1,-1,-1,-1
7,119,1135.06,186.55,87.02,38.44,1,-1,-1,-1
7,117,325.02,162.19,25.97,68.85,1,-1,-1,-1
7,116,286.07,159.99,27.42,70.17,1,-1,-1,-1
7,132,245.69,160.37,22.93,62.16,1,-1,-1,-1
8,110,792.49,157.74,43.99,129.63,1,-1,-1,-1
8,111,838.96,165.16,41.00,116.32,1,-1,-1,-1
8,112,489.57,161.30,38.51,97.49,1,-1,-1,-1
8,113,962.66,183.29,102.49,39.94,1,-1,-1,-1
8,115,1055.09,184.96,100.24,39.89,1,-1,-1,-1
8,118,601.32,172.20,36.95,30.06,1,-1,-1,-1
8,119,1135.44,186.57,86.78,38.34,1,-1,-1,-1
8,117,326.56,162.84,25.81,68.74,1,-1,-1,-1
8,116,287.20,159.22,28.23,72.52,1,-1,-1,-1
8,132,245.99,159.80,23.11,62.74,1,-1,-1,-1
8,114,211.37,154.80,27.88,68.62,1,-1,-1,-1
9,110,796.19,157.34,45.36,131.02,1,-1,-1,-1
9,111,843.60,166.61,42.53,116.86,1,-1,-1,-1
9,112,492.77,161.43,39.03,97.79,1,-1,-1,-1
9,113,962.53,183.27,102.81,40.05,1,-1,-1,-1
9,115,1055.10,184.95,100.22,39.88,1,-1,-1,-1
9,118,601.33,172.19,36.58,29.67,1,-1,-1,-1
9,119,1135.33,186.61,86.68,38.30,1,-1,-1,-1
9,117,328.38,164.61,25.40,67.39,1,-1,-1,-1
9,116,289.48,159.07,28.26,72.80,1,-1,-1,-1
9,132,246.27,159.36,23.64,64.08,1,-1,-1,-1
9,114,211.06,154.74,28.19,69.56,1,-1,-1,-1
10,110,803.30,156.67,45.78,131.94,1,-1,-1,-1
10,111,845.45,166.17,44.32,118.44,1,-1,-1,-1
10,112,498.56,159.25,39.64,100.29,1,-1,-1,-1
10,113,962.69,183.27,102.57,39.94,1,-1,-1,-1
10,115,1055.07,184.97,100.29,39.89,1,-1,-1,-1
10,118,601.53,172.27,36.37,29.50,1,-1,-1,-1
10,119,1135.27,186.66,86.51,38.22,1,-1,-1,-1
10,117,328.75,165.84,25.13,66.96,1,-1,-1,-1
10,116,291.55,158.69,28.65,73.66,1,-1,-1,-1
10,132,246.42,159.08,23.88,64.68,1,-1,-1,-1
10,114,211.18,155.17,28.31,70.12,1,-1,-1,-1
11,110,813.79,156.12,45.51,133.52,1,-1,-1,-1
11,111,850.59,163.47,45.65,121.28,1,-1,-1,-1
11,112,507.29,158.02,40.36,102.19,1,-1,-1,-1
11,113,962.40,183.28,103.13,40.18,1,-1,-1,-1
11,115,1054.88,184.96,100.48,39.94,1,-1,-1,-1
11,118,601.23,172.19,36.70,29.73,1,-1,-1,-1
11,119,1135.29,186.63,86.48,38.23,1,-1,-1,-1
11,117,330.11,163.62,26.20,69.77,1,-1,-1,-1
11,116,293.31,159.44,28.89,74.19,1,-1,-1,-1
11,132,246.39,159.94,24.06,65.13,1,-1,-1,-1
11,114,212.05,155.66,28.10,70.03,1,-1,-1,-1
12,110,822.16,156.31,46.03,135.34,1,-1,-1,-1
12,111,859.99,163.88,44.92,121.08,1,-1,-1,-1
12,112,515.70,158.45,40.98,102.97,1,-1,-1,-1
12,113,962.27,183.26,103.33,40.28,1,-1,-1,-1
12,115,1054.75,185.00,100.46,39.91,1,-1,-1,-1
12,118,601.32,172.16,36.96,29.98,1,-1,-1,-1
12,119,1135.11,186.58,86.77,38.34,1,-1,-1,-1
12,117,330.75,162.70,26.64,71.03,1,-1,-1,-1
12,116,294.35,160.28,29.30,74.93,1,-1,-1,-1
12,132,246.23,160.43,24.24,65.68,1,-1,-1,-1
12,114,212.98,155.61,27.70,69.56,1,-1,-1,-1
13,110,828.16,157.51,47.06,136.57,1,-1,-1,-1
13,111,867.32,165.11,44.72,122.03,1,-1,-1,-1
13,112,521.86,159.60,42.08,103.79,1,-1,-1,-1
13,113,962.51,183.28,102.95,40.12,1,-1,-1,-1
13,115,1054.85,185.00,100.42,39.89,1,-1,-1,-1
13,118,600.89,172.04,37.15,30.08,1,-1,-1,-1
13,119,1135.12,186.66,86.54,38.23,1,-1,-1,-1
13,117,332.43,162.63,26.98,72.10,1,-1,-1,-1
13,116,295.13,160.33,29.57,75.57,1,-1,-1,-1
13,132,245.44,160.20,24.58,66.72,1,-1,-1,-1
13,114,212.71,154.58,28.23,71.19,1,-1,-1,-1
14,110,833.67,157.74,48.59,138.37,1,-1,-1,-1
14,111,877.56,166.17,46.03,122.76,1,-1,-1,-1
14,112,526.57,159.27,42.98,104.89,1,-1,-1,-1
