0,250,0.72,229.03,271.99,143.22,1,-1,-1,-1
0,251,774.83,173.69,57.42,121.48,1,-1,-1,-1
0,252,914.88,167.07,196.21,75.96,1,-1,-1,-1
0,253,0.40,189.74,52.10,45.19,1,-1,-1,-1
0,254,460.84,171.39,20.94,53.28,1,-1,-1,-1
1,250,-6.30,229.16,271.69,143.24,1,-1,-1,-1
1,251,772.35,172.41,57.66,122.06,1,-1,-1,-1
1,252,921.20,166.43,202.59,78.48,1,-1,-1,-1
1,254,459.86,170.97,21.07,53.59,1,-1,-1,-1
2,250,-9.25,234.72,260.80,137.82,1,-1,-1,-1
2,251,768.30,171.19,56.14,119.36,1,-1,-1,-1
2,252,935.65,166.22,193.40,74.83,1,-1,-1,-1
2,254,458.74,170.06,21.72,55.18,1,-1,-1,-1
3,250,-16.29,239.93,249.98,132.86,1,-1,-1,-1
3,251,763.83,169.08,55.75,119.61,1,-1,-1,-1
3,252,948.17,164.93,189.97,73.37,1,-1,-1,-1
3,254,457.78,169.22,21.84,55.45,1,-1,-1,-1
3,263,409.80,165.76,28.14,68.81,1,-1,-1,-1
4,250,-23.40,245.87,236.32,126.88,1,-1,-1,-1
4,251,761.87,168.51,54.67,118.35,1,-1,-1,-1
4,252,964.58,162.50,179.96,69.06,1,-1,-1,-1
4,254,455.91,166.50,22.58,57.33,1,-1,-1,-1
4,263,406.99,164.32,28.78,70.36,1,-1,-1,-1
5,250,-29.19,252.83,220.10,119.98,1,-1,-1,-1
5,251,761.83,168.56,53.81,117.51,1,-1,-1,-1
5,252,971.38,160.73,188.29,72.01,1,-1,-1,-1
5,254,454.42,164.93,23.40,59.33,1,-1,-1,-1
5,263,405.95,165.01,28.47,69.63,1,-1,-1,-1
6,250,-31.86,262.96,197.76,110.01,1,-1,-1,-1
6,251,760.75,168.97,51.89,114.35,1,-1,-1,-1
6,252,982.78,159.85,189.34,72.15,1,-1,-1,-1
6,254,453.42,164.15,24.36,61.80,1,-1,-1,-1
6,263,403.28,164.90,28.99,70.86,1,-1,-1,-1
7,250,-21.64,290.61,145.58,82.41,1,-1,-1,-1
7,251,758.83,168.06,51.17,113.25,1,-1,-1,-1
7,252,992.41,159.00,189.98,72.21,1,-1,-1,-1
7,254,452.29,163.43,24.98,63.46,1,-1,-1,-1
7,263,401.02,164.31,28.69,70.11,1,-1,-1,-1
8,251,759.16,166.80,51.71,114.21,1,-1,-1,-1
8,252,999.86,158.54,192.97,73.47,1,-1,-1,-1
8,254,452.51,162.91,25.07,63.77,1,-1,-1,-1
8,263,399.61,163.27,27.82,67.79,1,-1,-1,-1
9,251,760.50,167.88,51.32,113.05,1,-1,-1,-1
9,252,1006.76,158.16,201.19,77.14,1,-1,-1,-1
9,254,452.83,162.57,25.63,65.12,1,-1,-1,-1
9,263,398.51,163.46,27.83,67.10,1,-1,-1,-1
10,251,760.67,168.07,51.24,112.79,1,-1,-1,-1
10,252,1017.08,157.71,202.95,78.43,1,-1,-1,-1
10,254,452.78,162.34,26.49,67.21,1,-1,-1,-1
10,263,396.33,163.48,28.66,68.46,1,-1,-1,-1
10,267,510.82,162.76,22.72,20.76,1,-1,-1,-1
11,251,758.44,165.60,50.72,112.51,1,-1,-1,-1
